date;value
04-02-2019;0.6279
05-02-2019;0.4495
06-02-2019;0.4641
07-02-2019;0.3195
08-02-2019;0.7633
09-02-2019;0.6779
10-02-2019;0.4325
11-02-2019;0.4995
12-02-2019;0.7281
13-02-2019;0.8658
14-02-2019;1.1375
15-02-2019;0.9925
16-02-2019;1.0962
17-02-2019;0.7395
18-02-2019;0.355
19-02-2019;0.3145
20-02-2019;0.6783
21-02-2019;0.6245
22-02-2019;0.8375
23-02-2019;0.5283
24-02-2019;0.6783
25-02-2019;0.7045
26-02-2019;0.645
27-02-2019;0.5737
28-02-2019;0.4534
01-03-2019;0.4375
02-03-2019;0.4808
03-03-2019;0.3566
04-03-2019;0.2225
05-03-2019;0.3495
06-03-2019;0.1941
07-03-2019;0.2991
08-03-2019;0.2612
09-03-2019;0.287
10-03-2019;0.227
11-03-2019;0.2204
12-03-2019;0.3027
13-03-2019;0.2504
14-03-2019;0.2233
15-03-2019;0.2983
16-03-2019;0.3325
17-03-2019;0.2141
18-03-2019;0.2591
19-03-2019;0.3604
20-03-2019;0.2537
21-03-2019;0.2658
22-03-2019;0.557
23-03-2019;0.5575
24-03-2019;0.3508
25-03-2019;0.1933
26-03-2019;0.1956
27-03-2019;0.2687
28-03-2019;0.2654
29-03-2019;0.3958
30-03-2019;0.5333
31-03-2019;0.322
01-04-2019;0.53
02-04-2019;0.3295
03-04-2019;0.2225
04-04-2019;0.2604
05-04-2019;0.2595
06-04-2019;0.2866
07-04-2019;0.2329
08-04-2019;0.2733
09-04-2019;0.3395
10-04-2019;0.2568
11-04-2019;0.3408
12-04-2019;0.4941
13-04-2019;0.5254
14-04-2019;0.3412
15-04-2019;0.287
16-04-2019;0.3054
17-04-2019;0.3212
18-04-2019;0.2041
19-04-2019;0.3333
20-04-2019;0.5883
21-04-2019;0.3908
22-04-2019;0.392
23-04-2019;0.3826
24-04-2019;0.6245
25-04-2019;0.6037
26-04-2019;0.5591
27-04-2019;0.557
28-04-2019;0.5358
29-04-2019;0.8375
30-04-2019;0.9316
01-05-2019;0.5987
02-05-2019;0.5916
03-05-2019;0.5662
04-05-2019;0.5895
05-05-2019;0.5029
06-05-2019;0.5974
07-05-2019;0.6927
08-05-2019;0.5175
09-05-2019;0.6716
10-05-2019;0.662
11-05-2019;0.5275
12-05-2019;0.5112
13-05-2019;0.5316
14-05-2019;0.9062
15-05-2019;1.0879
16-05-2019;0.5737
17-05-2019;0.632
18-05-2019;0.5579
19-05-2019;0.5187
20-05-2019;0.6404
21-05-2019;0.5152
22-05-2019;0.39
23-05-2019;0.2733
24-05-2019;0.2408
25-05-2019;0.245
26-05-2019;0.2412
27-05-2019;0.245
28-05-2019;0.2504
29-05-2019;0.4287
30-05-2019;0.3396
31-05-2019;0.4119
01-06-2019;0.4987
02-06-2019;0.5325
03-06-2019;0.7408
04-06-2019;0.4425
05-06-2019;0.3777
06-06-2019;0.2812
07-06-2019;0.2541
08-06-2019;0.2712
09-06-2019;0.2912
10-06-2019;0.2741
11-06-2019;0.2383
12-06-2019;0.2625
13-06-2019;0.3958
14-06-2019;0.362
15-06-2019;0.2804
16-06-2019;0.3545
17-06-2019;0.31
18-06-2019;0.4739
19-06-2019;0.3429
20-06-2019;0.2833
21-06-2019;0.2316
22-06-2019;0.317
23-06-2019;0.332
24-06-2019;0.4504
25-06-2019;0.405
26-06-2019;0.272
27-06-2019;0.3591
28-06-2019;0.4091
29-06-2019;0.2825
30-06-2019;0.2725
01-07-2019;0.4975
02-07-2019;0.429
03-07-2019;0.3287
04-07-2019;0.4804
05-07-2019;0.472
06-07-2019;0.3779
07-07-2019;0.4254
08-07-2019;0.37
09-07-2019;0.4029
10-07-2019;0.5554
11-07-2019;0.6954
12-07-2019;0.4033
13-07-2019;0.2925
14-07-2019;0.36
15-07-2019;0.3233
16-07-2019;0.327
17-07-2019;0.317
18-07-2019;0.4065
19-07-2019;0.6508
20-07-2019;0.3629
21-07-2019;0.3004
22-07-2019;0.3275
23-07-2019;0.4929
24-07-2019;0.7741
25-07-2019;0.5041
26-07-2019;0.3079
27-07-2019;0.3283
28-07-2019;0.4337
29-07-2019;0.3516
30-07-2019;0.4126
31-07-2019;0.4508
01-08-2019;0.4791
02-08-2019;0.5145
03-08-2019;0.5195
04-08-2019;0.38
05-08-2019;0.5879
06-08-2019;0.3695
07-08-2019;0.4462
08-08-2019;0.4312
09-08-2019;0.395
10-08-2019;0.3812
11-08-2019;0.3108
12-08-2019;0.401
13-08-2019;0.4912
14-08-2019;0.5079
15-08-2019;0.5867
16-08-2019;0.5867
17-08-2019;0.6654
18-08-2019;0.482
19-08-2019;0.3858
20-08-2019;0.2816
21-08-2019;0.317
22-08-2019;0.3487
23-08-2019;0.7225
24-08-2019;0.3779
25-08-2019;0.3679
26-08-2019;0.4
27-08-2019;0.4429
28-08-2019;0.35
29-08-2019;0.4054
30-08-2019;0.3325
31-08-2019;0.3766
01-09-2019;0.31
02-09-2019;0.3195
03-09-2019;0.3175
04-09-2019;0.3666
05-09-2019;0.3054
06-09-2019;0.3083
07-09-2019;0.34
08-09-2019;0.3104
09-09-2019;0.3058
10-09-2019;0.3213
11-09-2019;0.3025
12-09-2019;0.3337
13-09-2019;0.3012
14-09-2019;0.3462
15-09-2019;0.4666
16-09-2019;0.5354
17-09-2019;0.5091
18-09-2019;0.3358
19-09-2019;0.3062
20-09-2019;0.437
21-09-2019;0.3258
22-09-2019;0.2975
23-09-2019;0.3695
24-09-2019;0.3112
25-09-2019;0.3256
26-09-2019;0.492
27-09-2019;0.3175
28-09-2019;0.4287
29-09-2019;0.2825
30-09-2019;0.3495
01-10-2019;0.2808
02-10-2019;0.2379
03-10-2019;0.2895
04-10-2019;0.2545
05-10-2019;0.2829
06-10-2019;0.2825
07-10-2019;0.3933
08-10-2019;0.3136
09-10-2019;0.282
10-10-2019;0.3445
11-10-2019;0.3925
12-10-2019;0.3933
13-10-2019;0.2704
14-10-2019;0.2633
15-10-2019;0.2466
16-10-2019;0.125
17-10-2019;0.3495
18-10-2019;0.5983
19-10-2019;0.4904
20-10-2019;0.52
21-10-2019;0.5591
22-10-2019;0.5908
23-10-2019;0.5716
24-10-2019;0.6558
25-10-2019;0.6445
26-10-2019;0.945
27-10-2019;0.8591
28-10-2019;0.8937
29-10-2019;0.7475
30-10-2019;0.6791
31-10-2019;0.6137
01-11-2019;0.7258
02-11-2019;0.4516
03-11-2019;0.4345
04-11-2019;0.4779
05-11-2019;0.4987
06-11-2019;0.5495
07-11-2019;0.4863
08-11-2019;0.55
09-11-2019;0.4887
10-11-2019;0.5391
11-11-2019;0.5337
12-11-2019;0.5541
13-11-2019;0.5145
14-11-2019;0.5158
15-11-2019;0.5795
16-11-2019;0.6083
17-11-2019;0.5687
18-11-2019;0.662
19-11-2019;0.692
20-11-2019;0.675
21-11-2019;0.6579
22-11-2019;0.3454
23-11-2019;0.3995
24-11-2019;0.5079
25-11-2019;0.6691
26-11-2019;0.445
27-11-2019;0.452
28-11-2019;0.4391
29-11-2019;0.4958
30-11-2019;0.4633
01-12-2019;0.407
02-12-2019;0.3575
03-12-2019;0.4091
04-12-2019;0.5575
05-12-2019;0.6504
06-12-2019;0.5862
07-12-2019;0.6712
08-12-2019;0.3833
09-12-2019;0.4108
10-12-2019;0.7058
11-12-2019;0.3541
12-12-2019;0.3245
13-12-2019;0.2345
14-12-2019;0.6275
15-12-2019;0.255
16-12-2019;0.26
17-12-2019;0.353
18-12-2019;0.2683
19-12-2019;0.3829
20-12-2019;0.4391
21-12-2019;0.352
22-12-2019;0.2266
23-12-2019;0.6025
24-12-2019;0.6391
25-12-2019;0.7824
26-12-2019;0.412
27-12-2019;0.5183
28-12-2019;0.7508
29-12-2019;0.7675
30-12-2019;0.8858
31-12-2019;0.46
01-01-2020;0.42
02-01-2020;0.48
03-01-2020;0.65
04-01-2020;0.38
05-01-2020;0.43
06-01-2020;0.58
07-01-2020;0.66
08-01-2020;0.69
09-01-2020;0.37
10-01-2020;0.33
11-01-2020;0.54
12-01-2020;0.57
13-01-2020;0.76
14-01-2020;0.22
15-01-2020;0.33
16-01-2020;0.3
17-01-2020;0.3
18-01-2020;0.43
19-01-2020;0.18
20-01-2020;0.24
21-01-2020;0.36
22-01-2020;0.5
23-01-2020;0.47
24-01-2020;0.58
25-01-2020;0.53
26-01-2020;0.46
27-01-2020;0.4
28-01-2020;0.33
29-01-2020;0.68
30-01-2020;0.81
31-01-2020;0.77
01-02-2020;0.67
02-02-2020;0.78
03-02-2020;0.82
04-02-2020;0.31
05-02-2020;0.28
06-02-2020;0.62
07-02-2020;0.6
08-02-2020;0.43
09-02-2020;0.55
10-02-2020;0.53
11-02-2020;0.4
12-02-2020;0.43
13-02-2020;0.45
14-02-2020;0.57
15-02-2020;0.61
16-02-2020;0.65
17-02-2020;0.31
18-02-2020;0.39
19-02-2020;0.53
20-02-2020;0.48
21-02-2020;0.63
22-02-2020;0.53
23-02-2020;0.66
24-02-2020;0.58
25-02-2020;0.42
26-02-2020;0.36
27-02-2020;0.36
28-02-2020;0.55
29-02-2020;0.3
01-03-2020;0.35
02-03-2020;0.37
03-03-2020;0.37
04-03-2020;0.49
05-03-2020;0.37
06-03-2020;0.34
07-03-2020;0.45
08-03-2020;0.42
09-03-2020;0.37
10-03-2020;0.63
11-03-2020;0.61
12-03-2020;0.35
13-03-2020;0.3
14-03-2020;0.43
15-03-2020;0.37
16-03-2020;0.32
17-03-2020;0.34
18-03-2020;0.51
19-03-2020;0.77
20-03-2020;0.99
21-03-2020;0.63
22-03-2020;0.32
23-03-2020;0.29
24-03-2020;0.45
25-03-2020;0.51
26-03-2020;0.38
27-03-2020;0.38
28-03-2020;0.43
29-03-2020;0.35
30-03-2020;0.31
31-03-2020;0.4
01-04-2020;0.48
02-04-2020;0.31
03-04-2020;0.37
04-04-2020;0.41
05-04-2020;0.34
06-04-2020;0.26
07-04-2020;0.55
08-04-2020;0.7
09-04-2020;0.75
10-04-2020;0.45
11-04-2020;0.36
12-04-2020;0.37
13-04-2020;0.35
14-04-2020;0.44
15-04-2020;0.41
16-04-2020;0.36
17-04-2020;0.38
18-04-2020;0.37
19-04-2020;0.32
20-04-2020;0.36
21-04-2020;0.35
22-04-2020;0.37
23-04-2020;0.37
24-04-2020;0.53
25-04-2020;0.41
26-04-2020;0.37
27-04-2020;0.35
28-04-2020;0.32
29-04-2020;0.4
30-04-2020;0.34
01-05-2020;0.28
02-05-2020;0.36
03-05-2020;0.42
04-05-2020;0.47
05-05-2020;0.41
06-05-2020;0.34
07-05-2020;0.47
08-05-2020;0.51
09-05-2020;0.35
10-05-2020;0.34
11-05-2020;0.35
12-05-2020;0.33
13-05-2020;0.34
14-05-2020;0.34
15-05-2020;0.4
16-05-2020;0.33
17-05-2020;0.38
18-05-2020;0.49
19-05-2020;0.55
20-05-2020;0.45
21-05-2020;0.42
22-05-2020;0.34
23-05-2020;0.3
24-05-2020;0.28
25-05-2020;0.3
26-05-2020;0.33
27-05-2020;0.38
