date;value
13-01-2019;14.833
14-01-2019;12
15-01-2019;13.333
16-01-2019;15.291
17-01-2019;7.9523
18-01-2019;11.5
19-01-2019;5.875
20-01-2019;5.625
21-01-2019;7.9166
22-01-2019;17.478
23-01-2019;22.791
24-01-2019;35
25-01-2019;36.375
26-01-2019;28.708
27-01-2019;23.541
28-01-2019;16.791
29-01-2019;8
30-01-2019;5.2173
31-01-2019;3.7083
01-02-2019;4.2083
02-02-2019;6
03-02-2019;7.75
04-02-2019;21.708
05-02-2019;13.583
06-02-2019;16.5
07-02-2019;6.625
08-02-2019;38.416
09-02-2019;27.875
10-02-2019;1
11-02-2019;1.8333
12-02-2019;18.909
13-02-2019;40.375
14-02-2019;44.916
15-02-2019;41.25
16-02-2019;49.125
17-02-2019;35.5
18-02-2019;8
19-02-2019;5.3333
20-02-2019;14.208
21-02-2019;9.6
22-02-2019;17.541
23-02-2019;9.25
24-02-2019;18.708
25-02-2019;19.458
26-02-2019;19.166
27-02-2019;14.75
28-02-2019;15.695
01-03-2019;18.458
02-03-2019;15.166
03-03-2019;11.166
04-03-2019;4.125
05-03-2019;7
06-03-2019;5.25
07-03-2019;6.2083
08-03-2019;5.9583
09-03-2019;10.083
10-03-2019;9.0833
11-03-2019;5.875
12-03-2019;8.909
13-03-2019;5.9583
14-03-2019;4.7916
15-03-2019;5.7916
16-03-2019;5.875
17-03-2019;4.6666
18-03-2019;7.875
19-03-2019;7.4583
20-03-2019;5.2916
21-03-2019;8.5416
22-03-2019;16.083
23-03-2019;15.25
24-03-2019;7.7916
25-03-2019;3.6666
26-03-2019;3.1304
27-03-2019;8.4583
28-03-2019;5.3333
29-03-2019;4.1666
30-03-2019;11.75
31-03-2019;5.2083
01-04-2019;10.416
02-04-2019;6.9583
03-04-2019;4.7083
04-04-2019;5.25
05-04-2019;6.1666
06-04-2019;6.5416
07-04-2019;5.2083
08-04-2019;5.125
09-04-2019;8.7083
10-04-2019;4.7272
11-04-2019;4.75
12-04-2019;6.0833
13-04-2019;10.333
14-04-2019;11.583
15-04-2019;6.9166
16-04-2019;6.4166
17-04-2019;8.25
18-04-2019;5.875
19-04-2019;5.0416
20-04-2019;9.25
21-04-2019;7.5
22-04-2019;10.083
