date;value
02-04-2019;2.564
03-04-2019;1.067
04-04-2019;2.595
05-04-2019;2.409
06-04-2019;2.49
07-04-2019;1.187
08-04-2019;2.386
09-04-2019;4.216
10-04-2019;1.355
11-04-2019;2.578
12-04-2019;3.801
13-04-2019;3.71
14-04-2019;2.37
15-04-2019;3.238
16-04-2019;3.238
17-04-2019;4.106
18-04-2019;1.79
19-04-2019;1.751
20-04-2019;3.092
21-04-2019;1.416
22-04-2019;2.274
23-04-2019;1.336
24-04-2019;2.089
25-04-2019;2.111
26-04-2019;1.204
27-04-2019;1.141
28-04-2019;0.845
29-04-2019;2.868
30-04-2019;4.025
01-05-2019;1.558
02-05-2019;2.324
03-05-2019;1.672
04-05-2019;1.435
05-05-2019;0.41
06-05-2019;2.091
07-05-2019;3.586
08-05-2019;1.45
09-05-2019;3.327
10-05-2019;3.609
11-05-2019;0.964
12-05-2019;0.867
13-05-2019;1.809
14-05-2019;2.806
15-05-2019;3.822
16-05-2019;1.51
17-05-2019;1.595
18-05-2019;1.305
19-05-2019;0.959
20-05-2019;2.284
21-05-2019;2.151
22-05-2019;2.017
23-05-2019;1.349
24-05-2019;1.115
25-05-2019;0.697
26-05-2019;0.625
27-05-2019;0.91
28-05-2019;0.984
29-05-2019;1.405
30-05-2019;1.195
31-05-2019;1.501
01-06-2019;1.806
02-06-2019;1.345
03-06-2019;1.28
04-06-2019;2.188
05-06-2019;0.954
06-06-2019;1.139
07-06-2019;0.605
08-06-2019;1.158
09-06-2019;0.752
10-06-2019;0.868
11-06-2019;0.477
12-06-2019;0.933
13-06-2019;1.479
14-06-2019;1.628
15-06-2019;0.724
16-06-2019;0.669
17-06-2019;1.168
18-06-2019;2.07
19-06-2019;1.894
20-06-2019;0.924
21-06-2019;0.651
22-06-2019;1.127
23-06-2019;1.044
24-06-2019;2.093
25-06-2019;1.795
26-06-2019;1.159
27-06-2019;1.455
28-06-2019;1.094
29-06-2019;0.86
30-06-2019;0.538
01-07-2019;1.004
02-07-2019;1.004
03-07-2019;1.47
04-07-2019;2.033
05-07-2019;0.338
06-07-2019;0.412
07-07-2019;0.537
08-07-2019;0.935
09-07-2019;1.411
10-07-2019;2
11-07-2019;2.877
12-07-2019;1.402
13-07-2019;0.63
14-07-2019;0.55
15-07-2019;1.383
16-07-2019;1.311
17-07-2019;1.505
18-07-2019;1.386
19-07-2019;1.606
20-07-2019;1.067
21-07-2019;0.677
22-07-2019;1.182
23-07-2019;1.731
24-07-2019;2.112
25-07-2019;3.068
26-07-2019;1.009
27-07-2019;0.833
28-07-2019;0.965
29-07-2019;1.402
30-07-2019;1.007
31-07-2019;1.351
01-08-2019;1.355
02-08-2019;1.797
03-08-2019;1.582
04-08-2019;1.144
05-08-2019;1.519
06-08-2019;1.698
07-08-2019;2.192
08-08-2019;2.041
09-08-2019;1.757
10-08-2019;1.7
11-08-2019;1.57
12-08-2019;1.58
13-08-2019;1.457
14-08-2019;1.39
15-08-2019;1.3
16-08-2019;1.157
17-08-2019;1.157
18-08-2019;1.013
19-08-2019;0.669
20-08-2019;0.736
21-08-2019;1.261
22-08-2019;1.329
23-08-2019;2.967
24-08-2019;1.296
25-08-2019;0.567
26-08-2019;1.128
27-08-2019;1.596
28-08-2019;1.439
29-08-2019;1.42
30-08-2019;1.934
31-08-2019;1.22
01-09-2019;0.55
02-09-2019;0.822
03-09-2019;1.745
04-09-2019;1.822
05-09-2019;1.997
06-09-2019;2.04
07-09-2019;1.414
08-09-2019;1.212
09-09-2019;1.117
10-09-2019;1.153
11-09-2019;1.472
12-09-2019;2.157
13-09-2019;1.885
14-09-2019;1.427
15-09-2019;0.918
16-09-2019;2.005
17-09-2019;3.008
18-09-2019;2.038
19-09-2019;1.353
20-09-2019;2.478
21-09-2019;1.36
22-09-2019;1.462
23-09-2019;2.758
24-09-2019;3.033
25-09-2019;3.965
26-09-2019;3.068
27-09-2019;2.268
28-09-2019;2.032
29-09-2019;2.087
30-09-2019;2.183
01-10-2019;1.113
02-10-2019;1.364
03-10-2019;2.182
04-10-2019;1.887
05-10-2019;2.344
06-10-2019;1.575
07-10-2019;3.327
08-10-2019;3.127
09-10-2019;3.127
10-10-2019;2.927
11-10-2019;4.526
12-10-2019;1.683
13-10-2019;1.459
14-10-2019;1.614
15-10-2019;3.571
16-10-2019;4.043
17-10-2019;3.257
18-10-2019;3.387
19-10-2019;1.431
20-10-2019;1.419
21-10-2019;2.226
22-10-2019;2.251
23-10-2019;2.28
24-10-2019;5.14
25-10-2019;4.327
26-10-2019;8.147
27-10-2019;4.373
28-10-2019;7.164
29-10-2019;7.117
30-10-2019;6.994
31-10-2019;4.293
01-11-2019;4.503
02-11-2019;1.416
03-11-2019;0.939
04-11-2019;2.577
05-11-2019;1.386
