date;value
08-10-2018;30
09-10-2018;33
10-10-2018;55
11-10-2018;43
12-10-2018;17
13-10-2018;24
14-10-2018;19
15-10-2018;32
16-10-2018;31
17-10-2018;30
18-10-2018;35
19-10-2018;36
20-10-2018;26
21-10-2018;20
22-10-2018;25
23-10-2018;30
24-10-2018;34
25-10-2018;34
26-10-2018;30
27-10-2018;23
28-10-2018;23
29-10-2018;40
30-10-2018;44
31-10-2018;38
01-11-2018;34
02-11-2018;31
03-11-2018;25
04-11-2018;26
05-11-2018;33
06-11-2018;33
07-11-2018;38
08-11-2018;41
09-11-2018;33
10-11-2018;38
11-11-2018;39
12-11-2018;40
13-11-2018;35
14-11-2018;46
15-11-2018;51
16-11-2018;53
17-11-2018;42
18-11-2018;27
19-11-2018;27
20-11-2018;29
21-11-2018;41
22-11-2018;42
23-11-2018;52
24-11-2018;37
25-11-2018;34
26-11-2018;46
27-11-2018;53
28-11-2018;58
29-11-2018;55
30-11-2018;59
01-12-2018;54
02-12-2018;54
03-12-2018;52
04-12-2018;32
05-12-2018;42
06-12-2018;36
07-12-2018;45
08-12-2018;50
09-12-2018;37
10-12-2018;50
11-12-2018;62
12-12-2018;52
13-12-2018;39
14-12-2018;55
15-12-2018;41
16-12-2018;32
17-12-2018;64
18-12-2018;38
19-12-2018;52
20-12-2018;76
21-12-2018;96
22-12-2018;55
23-12-2018;42
24-12-2018;50
25-12-2018;35
26-12-2018;64
27-12-2018;58
28-12-2018;56
29-12-2018;40
30-12-2018;32
31-12-2018;41.541
01-01-2019;28
02-01-2019;32.708
03-01-2019;50.227
04-01-2019;61.291
05-01-2019;58.041
06-01-2019;47.5
07-01-2019;45.5
08-01-2019;54.166
09-01-2019;57.125
10-01-2019;47.416
11-01-2019;63.375
12-01-2019;49.875
13-01-2019;43.083
14-01-2019;45.708
15-01-2019;51.083
16-01-2019;45.25
17-01-2019;49.238
18-01-2019;54.375
19-01-2019;48.541
20-01-2019;26.75
21-01-2019;50.708
22-01-2019;47.652
23-01-2019;27.458
24-01-2019;31
25-01-2019;45.833
26-01-2019;37.875
27-01-2019;22.958
28-01-2019;36.333
